Transaction_ID,Account_ID,Transaction_Amount,Transaction_Type,Merchant,Location,Time,Fraud_Flag
TID_1452,ACCT_58,1715.47,Online,Best Buy,San Francisco,2025-06-27 11:22:27.624760,1
TID_1453,ACCT_78,1575.49,In-store,eBay,Los Angeles,2025-07-09 11:22:27.624760,1
TID_1454,ACCT_32,1059.66,Online,Amazon,Los Angeles,2025-07-14 11:22:27.624760,0
TID_1455,ACCT_26,993.57,Online,eBay,San Francisco,2025-07-10 11:22:27.624760,1
TID_1456,ACCT_33,1013.92,Online,Best Buy,San Francisco,2025-06-25 11:22:27.624760,1
TID_1457,ACCT_41,536.15,Online,Target,San Francisco,2025-07-12 11:22:27.624760,0
TID_1458,ACCT_58,495.47,Online,eBay,Los Angeles,2025-06-20 11:22:27.624760,1
TID_1459,ACCT_74,1138.13,Online,Walmart,Chicago,2025-06-18 11:22:27.624760,1
TID_1460,ACCT_19,73.02,Online,Walmart,San Francisco,2025-07-05 11:22:27.624760,1
TID_1461,ACCT_11,340.04,In-store,Walmart,Los Angeles,2025-06-23 11:22:27.624760,1
TID_1462,ACCT_5,202.9,In-store,eBay,New York,2025-07-07 11:22:27.624760,1
TID_1463,ACCT_46,677.26,Online,eBay,San Francisco,2025-06-28 11:22:27.624760,0
TID_1464,ACCT_43,607.75,In-store,Target,Chicago,2025-06-15 11:22:27.624760,0
TID_1465,ACCT_86,507.34,In-store,Target,Los Angeles,2025-07-11 11:22:27.624760,1
TID_1466,ACCT_21,1533.85,Online,eBay,New York,2025-07-10 11:22:27.624760,0
TID_1467,ACCT_39,812.54,In-store,Best Buy,Miami,2025-06-22 11:22:27.624760,1
TID_1468,ACCT_54,462.53,In-store,Walmart,Chicago,2025-06-19 11:22:27.624760,0
TID_1469,ACCT_88,416.18,Online,Target,Chicago,2025-07-10 11:22:27.624760,1
TID_1470,ACCT_44,1048.72,In-store,Best Buy,Chicago,2025-06-19 11:22:27.624760,0
TID_1471,ACCT_67,1846.05,In-store,eBay,New York,2025-07-04 11:22:27.624760,1
TID_1472,ACCT_100,1501.76,In-store,eBay,Los Angeles,2025-06-15 11:22:27.624760,1
TID_1473,ACCT_11,1048.9,Online,Target,Miami,2025-07-07 11:22:27.624760,1
TID_1474,ACCT_24,1355.63,Online,eBay,Miami,2025-07-12 11:22:27.624760,1
TID_1475,ACCT_81,1142.87,Online,Walmart,Chicago,2025-07-03 11:22:27.624760,1
TID_1476,ACCT_14,934.75,Online,Amazon,Miami,2025-07-08 11:22:27.624760,1
TID_1477,ACCT_84,694.22,Online,Walmart,Los Angeles,2025-07-05 11:22:27.624760,0
TID_1478,ACCT_11,200.49,In-store,eBay,Los Angeles,2025-06-19 11:22:27.624760,0
TID_1479,ACCT_9,1350.44,In-store,Amazon,Chicago,2025-06-21 11:22:27.624760,0
TID_1480,ACCT_37,759.68,Online,eBay,Los Angeles,2025-07-15 11:22:27.624760,1
TID_1481,ACCT_74,683.33,In-store,Amazon,Chicago,2025-06-24 11:22:27.624760,1
TID_1482,ACCT_99,1040.86,In-store,Walmart,Chicago,2025-07-10 11:22:27.624760,1
TID_1483,ACCT_30,286.92,In-store,Best Buy,New York,2025-06-15 11:22:27.624760,1
TID_1484,ACCT_88,55.68,In-store,Amazon,Los Angeles,2025-06-17 11:22:27.624760,1
TID_1485,ACCT_48,1548.54,In-store,Amazon,New York,2025-07-10 11:22:27.624760,0
TID_1486,ACCT_32,1173.8,Online,eBay,New York,2025-06-27 11:22:27.624760,1
TID_1487,ACCT_64,1532.13,In-store,Target,San Francisco,2025-07-05 11:22:27.624760,0
TID_1488,ACCT_27,1042.2,In-store,Target,New York,2025-06-25 11:22:27.624760,1
TID_1489,ACCT_71,1355.25,In-store,Target,San Francisco,2025-07-11 11:22:27.624760,0
TID_1490,ACCT_87,799.21,In-store,Amazon,Miami,2025-06-20 11:22:27.624760,0
TID_1491,ACCT_52,1049.82,Online,eBay,Miami,2025-07-09 11:22:27.624760,0
TID_1492,ACCT_56,7.08,Online,Target,Los Angeles,2025-07-07 11:22:27.624760,0
TID_1493,ACCT_79,769.69,Online,Amazon,Chicago,2025-07-10 11:22:27.624760,0
TID_1494,ACCT_80,1441.03,Online,Best Buy,Miami,2025-06-24 11:22:27.624760,0
TID_1495,ACCT_73,451.22,In-store,Amazon,Chicago,2025-07-15 11:22:27.624760,0
TID_1496,ACCT_36,149.53,In-store,Walmart,Miami,2025-06-27 11:22:27.624760,1
TID_1497,ACCT_12,177.51,In-store,Target,New York,2025-06-27 11:22:27.624760,0
TID_1498,ACCT_46,1003.37,Online,Amazon,New York,2025-07-14 11:22:27.624760,0
TID_1499,ACCT_6,850.29,In-store,Walmart,Chicago,2025-07-14 11:22:27.624760,0
TID_1500,ACCT_51,1194.46,In-store,Target,New York,2025-07-10 11:22:27.624760,1
TID_1501,ACCT_95,859.77,Online,Amazon,New York,2025-06-17 11:22:27.624760,0
TID_1502,ACCT_6,1219.15,In-store,Walmart,Los Angeles,2025-06-21 11:22:27.624760,0
TID_1503,ACCT_40,197.55,In-store,Target,Chicago,2025-07-07 11:22:27.624760,0
TID_1504,ACCT_7,1865.89,In-store,Target,San Francisco,2025-06-29 11:22:27.624760,1
TID_1505,ACCT_43,636.13,Online,Best Buy,Chicago,2025-06-21 11:22:27.624760,0
TID_1506,ACCT_14,765.27,In-store,Best Buy,New York,2025-06-20 11:22:27.624760,0
TID_1507,ACCT_65,873.77,In-store,Target,Chicago,2025-06-23 11:22:27.624760,0
TID_1508,ACCT_68,1716.98,Online,Target,San Francisco,2025-06-16 11:22:27.624760,0
TID_1509,ACCT_21,870.23,Online,Best Buy,Miami,2025-07-14 11:22:27.624760,0
TID_1510,ACCT_12,1298.62,In-store,Amazon,New York,2025-06-25 11:22:27.624760,0
TID_1511,ACCT_22,569.56,In-store,Target,Miami,2025-06-20 11:22:27.624760,1
TID_1512,ACCT_23,1701.66,In-store,Walmart,Chicago,2025-07-02 11:22:27.624760,0
TID_1513,ACCT_68,1841.06,Online,Walmart,Chicago,2025-06-16 11:22:27.624760,0
TID_1514,ACCT_8,1066.3,Online,Target,San Francisco,2025-06-28 11:22:27.624760,0
TID_1515,ACCT_35,592.32,Online,Amazon,New York,2025-06-22 11:22:27.624760,0
TID_1516,ACCT_96,197.41,In-store,Walmart,San Francisco,2025-06-15 11:22:27.624760,0
TID_1517,ACCT_37,502.38,Online,Target,Los Angeles,2025-07-07 11:22:27.624760,0
TID_1518,ACCT_93,289.76,Online,eBay,Los Angeles,2025-06-23 11:22:27.624760,0
TID_1519,ACCT_14,1670.85,In-store,Best Buy,San Francisco,2025-06-16 11:22:27.624760,0
TID_1520,ACCT_10,406.74,Online,Best Buy,New York,2025-06-21 11:22:27.624760,1
TID_1521,ACCT_57,1628.82,Online,eBay,Chicago,2025-07-11 11:22:27.624760,1
TID_1522,ACCT_98,65.5,Online,Target,Miami,2025-06-18 11:22:27.624760,0
TID_1523,ACCT_16,606.92,Online,eBay,San Francisco,2025-06-22 11:22:27.624760,1
TID_1524,ACCT_58,272.65,Online,Best Buy,San Francisco,2025-07-10 11:22:27.624760,1
TID_1525,ACCT_28,833.12,Online,Target,New York,2025-07-13 11:22:27.624760,1
TID_1526,ACCT_30,1807.81,In-store,Walmart,Chicago,2025-06-20 11:22:27.624760,1
TID_1527,ACCT_71,192.82,Online,Best Buy,Chicago,2025-07-06 11:22:27.624760,1
TID_1528,ACCT_99,536.76,Online,Walmart,San Francisco,2025-06-29 11:22:27.624760,0
TID_1529,ACCT_20,1642.87,Online,eBay,Los Angeles,2025-06-22 11:22:27.624760,0
TID_1530,ACCT_55,912.92,Online,Best Buy,Los Angeles,2025-07-07 11:22:27.624760,1
TID_1531,ACCT_85,766.16,In-store,eBay,Los Angeles,2025-07-08 11:22:27.624760,0
TID_1532,ACCT_54,321.89,Online,Best Buy,San Francisco,2025-07-14 11:22:27.624760,0
TID_1533,ACCT_38,738.35,In-store,Target,Miami,2025-06-22 11:22:27.624760,1
TID_1534,ACCT_20,295.64,Online,eBay,Chicago,2025-06-16 11:22:27.624760,0
TID_1535,ACCT_19,1639.45,Online,Target,New York,2025-07-13 11:22:27.624760,1
TID_1536,ACCT_53,673.49,In-store,Target,Chicago,2025-07-07 11:22:27.624760,0
TID_1537,ACCT_31,210.76,In-store,Walmart,New York,2025-07-12 11:22:27.624760,0
TID_1538,ACCT_1,1473.82,In-store,Best Buy,New York,2025-06-15 11:22:27.624760,1
TID_1539,ACCT_27,1710.95,In-store,Walmart,San Francisco,2025-07-08 11:22:27.624760,1
TID_1540,ACCT_89,1909.41,Online,eBay,Los Angeles,2025-06-17 11:22:27.624760,1
TID_1541,ACCT_66,1808.67,In-store,Amazon,Miami,2025-06-15 11:22:27.624760,0
TID_1542,ACCT_54,397.24,In-store,Best Buy,San Francisco,2025-07-05 11:22:27.624760,0
TID_1543,ACCT_73,1420.78,In-store,Walmart,Chicago,2025-07-13 11:22:27.624760,1
TID_1544,ACCT_17,1067.26,In-store,eBay,Chicago,2025-07-10 11:22:27.624760,0
TID_1545,ACCT_59,8.48,Online,Target,Chicago,2025-07-07 11:22:27.624760,0
TID_1546,ACCT_4,830.52,Online,Best Buy,Chicago,2025-07-01 11:22:27.624760,0
TID_1547,ACCT_45,1360.08,Online,Amazon,San Francisco,2025-07-03 11:22:27.624760,0
TID_1548,ACCT_91,1276.33,Online,Walmart,Chicago,2025-07-01 11:22:27.624760,0
TID_1549,ACCT_96,1182.81,In-store,eBay,Los Angeles,2025-07-01 11:22:27.624760,1
TID_1550,ACCT_89,1000.66,Online,Amazon,Los Angeles,2025-06-24 11:22:27.624760,1
TID_1551,ACCT_17,540.84,Online,eBay,New York,2025-06-17 11:22:27.624760,0
TID_1552,ACCT_52,306.48,Online,Amazon,Miami,2025-06-27 11:22:27.624760,1
TID_1553,ACCT_87,1746.24,Online,Amazon,Los Angeles,2025-07-11 11:22:27.624760,1
TID_1554,ACCT_53,1301.56,In-store,Amazon,New York,2025-06-15 11:22:27.624760,0
TID_1555,ACCT_35,299.13,In-store,Target,Miami,2025-06-27 11:22:27.624760,1
TID_1556,ACCT_80,1191.02,In-store,eBay,Chicago,2025-06-17 11:22:27.624760,1
TID_1557,ACCT_65,504.55,In-store,Target,San Francisco,2025-07-05 11:22:27.624760,1
TID_1558,ACCT_96,1996.44,Online,Walmart,Chicago,2025-06-24 11:22:27.624760,1
TID_1559,ACCT_55,399.95,In-store,Best Buy,San Francisco,2025-07-04 11:22:27.624760,1
TID_1560,ACCT_44,1608.68,Online,Walmart,Los Angeles,2025-06-17 11:22:27.624760,1
TID_1561,ACCT_96,654.97,In-store,eBay,Miami,2025-07-14 11:22:27.624760,1
TID_1562,ACCT_74,71.55,Online,eBay,Chicago,2025-06-26 11:22:27.624760,1
TID_1563,ACCT_82,128.61,Online,eBay,Los Angeles,2025-06-28 11:22:27.624760,1
TID_1564,ACCT_56,1860.13,In-store,Walmart,Los Angeles,2025-06-26 11:22:27.624760,1
TID_1565,ACCT_19,289.38,In-store,Best Buy,Chicago,2025-06-26 11:22:27.624760,0
TID_1566,ACCT_68,652.61,In-store,Best Buy,San Francisco,2025-07-06 11:22:27.624760,1
TID_1567,ACCT_23,1463.06,In-store,Best Buy,New York,2025-07-15 11:22:27.624760,1
TID_1568,ACCT_18,602.68,In-store,Walmart,Miami,2025-07-04 11:22:27.624760,1
TID_1569,ACCT_94,906.53,Online,Best Buy,Miami,2025-06-27 11:22:27.624760,1
TID_1570,ACCT_22,752.52,Online,Target,Chicago,2025-07-09 11:22:27.624760,0
TID_1571,ACCT_82,705.49,Online,Best Buy,San Francisco,2025-07-02 11:22:27.624760,1
TID_1572,ACCT_5,1073.58,In-store,Best Buy,New York,2025-06-26 11:22:27.624760,0
TID_1573,ACCT_53,334.58,In-store,Target,San Francisco,2025-06-24 11:22:27.624760,0
TID_1574,ACCT_97,1163.71,In-store,eBay,Los Angeles,2025-06-17 11:22:27.624760,0
TID_1575,ACCT_72,1041.82,In-store,eBay,Chicago,2025-07-10 11:22:27.624760,0
TID_1576,ACCT_28,1229.03,In-store,Target,Chicago,2025-07-12 11:22:27.624760,0
TID_1577,ACCT_8,1672.31,In-store,Target,New York,2025-07-03 11:22:27.624760,0
TID_1578,ACCT_66,1113.71,Online,Amazon,Los Angeles,2025-07-10 11:22:27.624760,0
TID_1579,ACCT_81,1940.48,Online,Target,New York,2025-06-20 11:22:27.624760,0
TID_1580,ACCT_42,776.15,In-store,Walmart,Chicago,2025-07-03 11:22:27.624760,1
TID_1581,ACCT_4,23.31,Online,Amazon,Chicago,2025-06-15 11:22:27.624760,1
TID_1582,ACCT_31,1680.36,In-store,Best Buy,Miami,2025-06-27 11:22:27.624760,0
TID_1583,ACCT_67,365.78,In-store,Amazon,Chicago,2025-06-28 11:22:27.624760,1
TID_1584,ACCT_9,1729.8,In-store,Target,Chicago,2025-07-01 11:22:27.624760,1
TID_1585,ACCT_74,1437.19,Online,eBay,Miami,2025-07-14 11:22:27.624760,1
TID_1586,ACCT_49,1009.42,Online,Target,Miami,2025-07-15 11:22:27.624760,0
TID_1587,ACCT_72,1331.18,In-store,Walmart,New York,2025-06-26 11:22:27.624760,0
TID_1588,ACCT_17,298.58,In-store,Best Buy,San Francisco,2025-06-23 11:22:27.624760,0
TID_1589,ACCT_79,1162.83,In-store,Target,San Francisco,2025-06-30 11:22:27.624760,1
TID_1590,ACCT_35,533.95,In-store,Best Buy,Chicago,2025-07-12 11:22:27.624760,1
TID_1591,ACCT_90,1206.77,In-store,eBay,Miami,2025-06-22 11:22:27.624760,1
TID_1592,ACCT_18,198.16,In-store,Target,Miami,2025-07-09 11:22:27.624760,1
TID_1593,ACCT_37,1038.53,Online,eBay,Chicago,2025-06-17 11:22:27.624760,1
TID_1594,ACCT_35,327.51,Online,Amazon,Miami,2025-06-24 11:22:27.624760,1
TID_1595,ACCT_65,1405.9,In-store,Best Buy,Miami,2025-07-14 11:22:27.624760,0
TID_1596,ACCT_56,13.93,In-store,Amazon,Los Angeles,2025-06-26 11:22:27.624760,0
TID_1597,ACCT_9,1016.89,Online,eBay,Miami,2025-06-25 11:22:27.624760,0
TID_1598,ACCT_60,289.82,Online,Target,San Francisco,2025-07-12 11:22:27.624760,1
TID_1599,ACCT_25,380.33,In-store,Target,Chicago,2025-06-19 11:22:27.624760,0
TID_1600,ACCT_22,1319.2,In-store,eBay,San Francisco,2025-07-15 11:22:27.624760,0
TID_1601,ACCT_80,641.01,Online,eBay,San Francisco,2025-06-22 11:22:27.624760,1
TID_1602,ACCT_69,1655.44,Online,eBay,San Francisco,2025-07-09 11:22:27.624760,1
TID_1603,ACCT_16,1534.24,Online,Target,Chicago,2025-07-07 11:22:27.624760,1
TID_1604,ACCT_39,1242.74,In-store,Best Buy,New York,2025-07-02 11:22:27.624760,0
TID_1605,ACCT_5,1577.2,In-store,Target,San Francisco,2025-06-15 11:22:27.624760,0
TID_1606,ACCT_56,1282.9,In-store,Best Buy,Los Angeles,2025-07-14 11:22:27.624760,1
TID_1607,ACCT_31,281.77,In-store,Amazon,Chicago,2025-06-30 11:22:27.624760,0
TID_1608,ACCT_20,506.43,Online,Amazon,Los Angeles,2025-06-18 11:22:27.624760,0
TID_1609,ACCT_96,1590.31,In-store,Amazon,San Francisco,2025-07-08 11:22:27.624760,1
TID_1610,ACCT_95,1971.68,Online,Target,Los Angeles,2025-06-15 11:22:27.624760,1
TID_1611,ACCT_87,147.8,In-store,Best Buy,Chicago,2025-06-15 11:22:27.624760,0
TID_1612,ACCT_6,58.89,Online,Target,Chicago,2025-06-18 11:22:27.624760,0
TID_1613,ACCT_96,671.61,In-store,Target,Los Angeles,2025-06-30 11:22:27.624760,1
TID_1614,ACCT_67,1623.37,Online,eBay,New York,2025-07-12 11:22:27.624760,1
TID_1615,ACCT_72,577.23,Online,Target,Los Angeles,2025-06-23 11:22:27.624760,1
TID_1616,ACCT_40,1372.41,In-store,Walmart,Los Angeles,2025-06-15 11:22:27.624760,0
TID_1617,ACCT_98,525.26,In-store,Walmart,Chicago,2025-07-06 11:22:27.624760,1
TID_1618,ACCT_21,1315.26,In-store,Target,New York,2025-07-11 11:22:27.624760,1
TID_1619,ACCT_41,480.67,In-store,Target,Miami,2025-07-12 11:22:27.624760,0
TID_1620,ACCT_63,156.31,In-store,Amazon,San Francisco,2025-06-23 11:22:27.624760,0
TID_1621,ACCT_53,545.53,In-store,eBay,San Francisco,2025-07-13 11:22:27.624760,0
TID_1622,ACCT_87,598.41,In-store,Target,Chicago,2025-07-06 11:22:27.624760,1
TID_1623,ACCT_76,1544.57,In-store,eBay,Miami,2025-07-06 11:22:27.624760,1
TID_1624,ACCT_41,1280.19,In-store,Walmart,New York,2025-06-17 11:22:27.624760,0
TID_1625,ACCT_45,1215.53,In-store,Best Buy,Chicago,2025-07-11 11:22:27.624760,1
TID_1626,ACCT_58,197.67,In-store,Walmart,Los Angeles,2025-06-21 11:22:27.624760,0
TID_1627,ACCT_17,1923.56,Online,eBay,San Francisco,2025-06-19 11:22:27.624760,1
TID_1628,ACCT_98,1137.73,Online,Best Buy,Chicago,2025-07-13 11:22:27.624760,1
TID_1629,ACCT_11,250.94,In-store,Amazon,San Francisco,2025-07-01 11:22:27.624760,0
TID_1630,ACCT_51,590.21,In-store,Best Buy,Miami,2025-06-22 11:22:27.624760,1
TID_1631,ACCT_17,126.33,In-store,eBay,San Francisco,2025-07-15 11:22:27.624760,1
TID_1632,ACCT_40,1783.98,Online,eBay,New York,2025-07-02 11:22:27.624760,0
TID_1633,ACCT_68,1836.36,Online,Target,San Francisco,2025-06-15 11:22:27.624760,1
TID_1634,ACCT_41,631.71,Online,Walmart,Miami,2025-07-02 11:22:27.624760,1
TID_1635,ACCT_59,1193.22,In-store,eBay,Chicago,2025-06-24 11:22:27.624760,1
TID_1636,ACCT_88,516.9,In-store,Target,New York,2025-06-16 11:22:27.624760,0
TID_1637,ACCT_21,1736.32,In-store,Best Buy,New York,2025-06-22 11:22:27.624760,0
TID_1638,ACCT_34,478.49,In-store,Amazon,New York,2025-07-08 11:22:27.624760,0
TID_1639,ACCT_34,607.1,Online,Amazon,New York,2025-07-05 11:22:27.624760,1
TID_1640,ACCT_51,1555.0,In-store,eBay,Los Angeles,2025-06-26 11:22:27.624760,1
TID_1641,ACCT_8,225.58,In-store,Walmart,Miami,2025-06-23 11:22:27.624760,1
TID_1642,ACCT_43,1026.04,Online,eBay,Miami,2025-06-30 11:22:27.624760,0
TID_1643,ACCT_58,805.98,In-store,Target,San Francisco,2025-06-26 11:22:27.624760,0
TID_1644,ACCT_32,1912.82,Online,Walmart,San Francisco,2025-07-02 11:22:27.624760,1
TID_1645,ACCT_61,456.97,In-store,Amazon,New York,2025-06-28 11:22:27.624760,1
TID_1646,ACCT_83,365.79,Online,Target,San Francisco,2025-06-27 11:22:27.624760,0
TID_1647,ACCT_36,1350.1,In-store,Amazon,New York,2025-06-21 11:22:27.624760,1
TID_1648,ACCT_47,988.56,Online,Best Buy,New York,2025-06-16 11:22:27.624760,1
TID_1649,ACCT_35,331.79,Online,Target,Los Angeles,2025-07-03 11:22:27.624760,1
TID_1650,ACCT_41,959.29,Online,Best Buy,New York,2025-07-11 11:22:27.624760,0
TID_1651,ACCT_71,406.56,Online,Target,New York,2025-06-24 11:22:27.624760,1
TID_1652,ACCT_77,127.81,Online,Walmart,Los Angeles,2025-07-13 11:22:27.624760,0
TID_1653,ACCT_49,1799.28,In-store,eBay,San Francisco,2025-07-04 11:22:27.624760,1
TID_1654,ACCT_31,1405.44,In-store,Target,Miami,2025-06-27 11:22:27.624760,1
TID_1655,ACCT_91,1539.44,In-store,Target,New York,2025-07-14 11:22:27.624760,1
TID_1656,ACCT_86,567.81,In-store,Walmart,Los Angeles,2025-06-17 11:22:27.624760,1
TID_1657,ACCT_97,1341.41,In-store,Best Buy,Miami,2025-06-18 11:22:27.624760,1
TID_1658,ACCT_42,2.34,Online,eBay,Miami,2025-06-30 11:22:27.624760,0
TID_1659,ACCT_3,1037.57,In-store,Target,San Francisco,2025-07-06 11:22:27.624760,0
TID_1660,ACCT_95,917.24,In-store,Target,Miami,2025-06-16 11:22:27.624760,0
TID_1661,ACCT_86,895.26,In-store,Walmart,Los Angeles,2025-07-01 11:22:27.624760,1
TID_1662,ACCT_97,1541.58,Online,Target,New York,2025-07-02 11:22:27.624760,1
TID_1663,ACCT_65,633.92,In-store,Best Buy,San Francisco,2025-06-21 11:22:27.624760,1
TID_1664,ACCT_89,1561.18,Online,Walmart,Chicago,2025-06-27 11:22:27.624760,0
TID_1665,ACCT_14,1235.92,Online,eBay,San Francisco,2025-06-28 11:22:27.624760,1
TID_1666,ACCT_88,1401.67,In-store,Target,San Francisco,2025-07-04 11:22:27.624760,1
TID_1667,ACCT_12,1786.77,Online,Target,Miami,2025-07-11 11:22:27.624760,1
TID_1668,ACCT_50,1469.46,Online,eBay,Los Angeles,2025-07-05 11:22:27.624760,1
TID_1669,ACCT_19,177.86,Online,Walmart,San Francisco,2025-07-14 11:22:27.624760,0
TID_1670,ACCT_27,758.48,In-store,Amazon,Miami,2025-07-13 11:22:27.624760,1
TID_1671,ACCT_52,1128.47,In-store,Amazon,New York,2025-06-23 11:22:27.624760,1
TID_1672,ACCT_7,1200.78,Online,Walmart,San Francisco,2025-06-27 11:22:27.624760,0
TID_1673,ACCT_44,1270.8,Online,Target,San Francisco,2025-07-04 11:22:27.624760,1
TID_1674,ACCT_1,423.09,In-store,Amazon,Miami,2025-06-16 11:22:27.624760,1
TID_1675,ACCT_50,1148.53,Online,eBay,Miami,2025-07-14 11:22:27.624760,0
TID_1676,ACCT_77,1086.23,In-store,Amazon,New York,2025-06-18 11:22:27.624760,1
TID_1677,ACCT_74,1475.56,Online,eBay,New York,2025-07-01 11:22:27.624760,1
TID_1678,ACCT_90,883.16,In-store,eBay,Miami,2025-06-30 11:22:27.624760,0
TID_1679,ACCT_58,383.55,In-store,Amazon,Chicago,2025-07-09 11:22:27.624760,1
TID_1680,ACCT_2,75.12,In-store,Target,San Francisco,2025-07-07 11:22:27.624760,1
TID_1681,ACCT_84,98.46,In-store,eBay,Chicago,2025-07-09 11:22:27.624760,0
TID_1682,ACCT_75,408.81,Online,eBay,Los Angeles,2025-06-30 11:22:27.624760,0
TID_1683,ACCT_96,1453.72,Online,Target,San Francisco,2025-07-03 11:22:27.624760,1
TID_1684,ACCT_31,1928.98,In-store,Amazon,New York,2025-06-27 11:22:27.624760,0
TID_1685,ACCT_16,763.0,Online,Best Buy,Chicago,2025-07-08 11:22:27.624760,0
TID_1686,ACCT_64,954.58,Online,Target,Los Angeles,2025-07-06 11:22:27.624760,0
TID_1687,ACCT_64,1270.45,Online,eBay,Los Angeles,2025-07-07 11:22:27.624760,1
TID_1688,ACCT_47,1948.65,Online,eBay,New York,2025-07-02 11:22:27.624760,1
TID_1689,ACCT_15,399.8,In-store,eBay,San Francisco,2025-07-11 11:22:27.624760,1
TID_1690,ACCT_21,516.6,Online,eBay,New York,2025-06-30 11:22:27.624760,0
TID_1691,ACCT_46,1379.74,Online,Best Buy,Los Angeles,2025-06-16 11:22:27.624760,0
TID_1692,ACCT_40,390.45,Online,eBay,Los Angeles,2025-06-19 11:22:27.624760,1
TID_1693,ACCT_34,517.14,In-store,Amazon,Los Angeles,2025-06-22 11:22:27.624760,0
TID_1694,ACCT_14,50.86,Online,Target,Los Angeles,2025-07-12 11:22:27.624760,0
TID_1695,ACCT_91,947.76,In-store,Amazon,San Francisco,2025-06-16 11:22:27.624760,1
TID_1696,ACCT_87,1063.06,In-store,Amazon,Los Angeles,2025-07-03 11:22:27.624760,1
TID_1697,ACCT_10,1902.99,Online,Best Buy,San Francisco,2025-06-24 11:22:27.624760,0
TID_1698,ACCT_82,1907.48,In-store,Target,Chicago,2025-06-28 11:22:27.624760,0
TID_1699,ACCT_13,1569.06,Online,Target,New York,2025-06-19 11:22:27.624760,0
TID_1700,ACCT_86,1543.38,In-store,Walmart,Miami,2025-06-29 11:22:27.624760,0
TID_1701,ACCT_24,193.58,In-store,Best Buy,Chicago,2025-06-16 11:22:27.624760,1
TID_1702,ACCT_50,643.28,Online,Best Buy,San Francisco,2025-06-28 11:22:27.624760,0
TID_1703,ACCT_99,179.66,In-store,eBay,San Francisco,2025-07-05 11:22:27.624760,1
TID_1704,ACCT_11,713.07,In-store,eBay,Los Angeles,2025-07-09 11:22:27.624760,1
TID_1705,ACCT_29,471.9,In-store,Amazon,New York,2025-06-25 11:22:27.624760,1
TID_1706,ACCT_57,678.47,Online,Target,Los Angeles,2025-07-12 11:22:27.624760,1
TID_1707,ACCT_35,722.74,Online,Target,Miami,2025-07-10 11:22:27.624760,1
TID_1708,ACCT_22,6.94,Online,Best Buy,San Francisco,2025-06-22 11:22:27.624760,0
TID_1709,ACCT_22,1358.7,In-store,Walmart,Los Angeles,2025-06-19 11:22:27.624760,0
TID_1710,ACCT_5,1557.17,Online,Amazon,Los Angeles,2025-06-24 11:22:27.624760,1
TID_1711,ACCT_68,1027.81,In-store,eBay,Chicago,2025-06-24 11:22:27.624760,0
TID_1712,ACCT_31,242.23,Online,eBay,Los Angeles,2025-07-09 11:22:27.624760,0
TID_1713,ACCT_57,241.25,In-store,eBay,New York,2025-07-11 11:22:27.624760,1
TID_1714,ACCT_36,1562.71,Online,eBay,San Francisco,2025-06-15 11:22:27.624760,0
TID_1715,ACCT_93,1062.5,Online,Target,New York,2025-07-10 11:22:27.624760,0
TID_1716,ACCT_90,1851.64,Online,Walmart,San Francisco,2025-06-24 11:22:27.624760,0
TID_1717,ACCT_95,1619.15,Online,Best Buy,Miami,2025-06-19 11:22:27.624760,0
TID_1718,ACCT_86,1600.11,Online,eBay,Los Angeles,2025-06-15 11:22:27.624760,1
TID_1719,ACCT_22,1531.09,Online,Best Buy,San Francisco,2025-06-28 11:22:27.624760,0
TID_1720,ACCT_91,1946.08,Online,eBay,Chicago,2025-07-02 11:22:27.624760,1
TID_1721,ACCT_29,273.3,In-store,Walmart,Miami,2025-06-29 11:22:27.624760,1
TID_1722,ACCT_21,907.39,In-store,Target,Chicago,2025-07-13 11:22:27.624760,0
TID_1723,ACCT_53,1733.41,In-store,Best Buy,Chicago,2025-07-05 11:22:27.624760,1
TID_1724,ACCT_41,925.75,Online,Walmart,Chicago,2025-07-15 11:22:27.624760,1
TID_1725,ACCT_11,625.02,In-store,Target,Los Angeles,2025-06-15 11:22:27.624760,1
TID_1726,ACCT_48,814.5,In-store,Amazon,Miami,2025-07-05 11:22:27.624760,1
TID_1727,ACCT_32,1933.55,Online,Walmart,Miami,2025-07-01 11:22:27.624760,0
TID_1728,ACCT_11,1956.69,Online,Amazon,Los Angeles,2025-06-17 11:22:27.624760,0
TID_1729,ACCT_81,786.33,Online,Walmart,Miami,2025-07-12 11:22:27.624760,1
TID_1730,ACCT_58,1200.46,In-store,Walmart,San Francisco,2025-06-29 11:22:27.624760,0
TID_1731,ACCT_70,1222.76,Online,Amazon,Chicago,2025-07-10 11:22:27.624760,0
TID_1732,ACCT_16,798.76,In-store,eBay,Los Angeles,2025-06-21 11:22:27.624760,1
TID_1733,ACCT_52,1775.2,Online,Walmart,Los Angeles,2025-07-13 11:22:27.624760,1
TID_1734,ACCT_76,756.75,Online,Walmart,New York,2025-07-04 11:22:27.624760,0
TID_1735,ACCT_55,871.78,Online,Target,San Francisco,2025-07-13 11:22:27.624760,0
TID_1736,ACCT_37,681.02,In-store,Best Buy,Chicago,2025-07-13 11:22:27.624760,0
TID_1737,ACCT_38,1641.25,Online,Amazon,New York,2025-07-07 11:22:27.624760,0
TID_1738,ACCT_77,1800.79,Online,eBay,New York,2025-06-19 11:22:27.624760,0
